7, 9, 1378, 1379, 1380, 308, 1269, 1080, 309
7, 5, 164, 165, 167, 41, 39, 48, 2034
7, 4, 65, 1378, 1379, 48, 1269, 1080, 309
7, 4, 36, 37, 38, 39, 42, 44, 45
7, 4, 3012, 38, 39, 41, 48, 533, 89
7, 4, 32, 38, 39, 41, 2669, 48, 533
7, 6, 1378, 1379, 39, 48, 308, 1269, 309
7, 5, 65, 1378, 1379, 39, 48, 309, 60
7, 4, 32, 1043, 1385, 237, 270, 1107, 3049
7, 5, 32, 38, 39, 41, 48, 533, 89
7, 4, 32, 3012, 38, 39, 41, 2669, 48
7, 8, 1378, 1379, 1380, 41, 309, 1080, 1269
7, 6, 1380, 39, 48, 308, 309, 1080, 1269
7, 4, 32, 1379, 39, 308, 1269, 1080, 309
7, 4, 2991, 806, 39, 41, 270, 271, 175
7, 4, 32, 225, 38, 39, 41, 1966, 48
7, 4, 3012, 38, 39, 41, 2669, 48, 89
7, 4, 1379, 39, 41, 308, 309, 1080, 1269
7, 6, 32, 225, 38, 39, 41, 48, 310
7, 4, 225, 806, 38, 39, 270, 271, 175
7, 11, 1379, 1380, 39, 308, 309, 1080, 1269
7, 4, 32, 1043, 1384, 1385, 237, 1107, 3049
7, 5, 32, 39, 41, 301, 1327, 48, 2413
7, 4, 806, 39, 1355, 175, 48, 178, 2991
7, 4, 38, 41, 170, 48, 338, 201, 956
7, 5, 37, 38, 39, 41, 42, 44, 45
7, 5, 1378, 1379, 39, 308, 309, 1080, 1269
7, 4, 32, 38, 39, 41, 110, 48, 310
7, 4, 1152, 4833, 6082, 39, 1868, 687, 48
7, 4, 65, 1378, 1380, 39, 48, 1080, 60
7, 6, 1380, 39, 48, 308, 1269, 1080, 309
7, 8, 1379, 1380, 39, 48, 309, 1080, 1269
7, 6, 1378, 1379, 39, 48, 309, 1080, 1269
7, 4, 32, 352, 1859, 39, 41, 48, 310
7, 4, 164, 165, 39, 41, 167, 48, 2034
7, 11, 1378, 1379, 1380, 39, 309, 1080, 1269
7, 4, 32, 1378, 1379, 1380, 39, 1269, 1080
7, 4, 1986, 38, 39, 41, 48, 370, 89
7, 4, 65, 1379, 1380, 39, 48, 309, 1080
7, 5, 1379, 39, 48, 308, 309, 1080, 1269
7, 4, 32, 1043, 41, 237, 270, 1107, 3049
7, 4, 65, 805, 38, 39, 41, 1103, 48
7, 4, 32, 38, 39, 41, 110, 48, 475
7, 5, 1344, 39, 4556, 3495, 236, 1210, 2746
7, 5, 32, 1384, 1385, 237, 48, 1043, 3049
7, 4, 32, 38, 39, 41, 110, 1327, 48
7, 5, 32, 36, 38, 39, 41, 237, 48
7, 4, 1378, 1379, 36, 38, 309, 1080, 1269
7, 4, 32, 790, 38, 39, 41, 48, 310
7, 4, 1067, 548, 39, 41, 107, 48, 664
7, 4, 32, 225, 38, 39, 41, 110, 48
7, 4, 1152, 4833, 6082, 39, 41, 687, 48
7, 4, 164, 165, 167, 41, 39, 48, 698
7, 4, 32, 38, 39, 41, 48, 147, 475
7, 5, 32, 1378, 1379, 1380, 309, 1080, 1269
7, 6, 1379, 39, 41, 308, 1269, 1080, 309
7, 5, 32, 36, 38, 39, 41, 301, 48
7, 5, 32, 3012, 39, 41, 48, 533, 89
7, 6, 1378, 1379, 1380, 39, 41, 1269, 1080
7, 4, 36, 38, 39, 41, 42, 44, 45
7, 4, 32, 1107, 1385, 237, 270, 1043, 3049
7, 4, 32, 1378, 1379, 1380, 39, 309, 1080
7, 4, 38, 39, 41, 110, 1327, 48, 1615
7, 4, 1121, 101, 39, 604, 48, 533, 956
7, 8, 1379, 1380, 39, 48, 1269, 1080, 309
7, 5, 32, 1384, 1385, 237, 270, 48, 1107
7, 7, 32, 36, 38, 39, 41, 48, 1146
7, 9, 1378, 1379, 39, 48, 1269, 1080, 309
7, 7, 1379, 1380, 39, 41, 1269, 1080, 309
7, 5, 32, 1043, 3046, 3049, 237, 270, 1107
7, 4, 197, 39, 200, 41, 623, 48, 89
7, 4, 225, 38, 39, 41, 270, 271, 2238
7, 5, 32, 1378, 1379, 1380, 308, 1269, 1080
7, 8, 1378, 1379, 1380, 39, 48, 309, 1080
7, 4, 225, 36, 38, 39, 41, 48, 1146
7, 4, 1344, 3495, 4556, 39, 236, 1210, 2746
7, 4, 32, 772, 38, 39, 48, 147, 89
7, 6, 32, 1107, 3046, 3049, 237, 270, 1043
7, 4, 1378, 1380, 39, 41, 48, 309, 1080
7, 7, 1378, 1379, 48, 308, 309, 1080, 1269
7, 6, 32, 36, 38, 39, 41, 48, 89
7, 8, 1379, 39, 48, 308, 1269, 1080, 309
7, 4, 32, 3616, 38, 39, 41, 48, 1146
7, 5, 1219, 39, 3311, 4433, 438, 1818, 795
7, 9, 1378, 1379, 39, 308, 1269, 1080, 309
7, 4, 1379, 36, 38, 308, 309, 1080, 1269
7, 5, 1379, 1380, 41, 48, 1269, 1080, 309
7, 5, 32, 65, 38, 39, 170, 48, 255
7, 12, 1378, 1379, 1380, 39, 1269, 1080, 309
7, 8, 1378, 1379, 1380, 39, 308, 1269, 1080
7, 6, 795, 39, 41, 3311, 48, 1818, 1819
7, 4, 1378, 1379, 1380, 41, 1269, 1080, 309
6, 4, 38, 39, 41, 48, 371, 310
6, 5, 32, 38, 39, 41, 110, 1146
6, 4, 48, 36, 38, 39, 41, 592
6, 4, 65, 39, 48, 1269, 1080, 309
6, 4, 1378, 1379, 48, 308, 1269, 309
6, 5, 32, 258, 38, 39, 41, 48
6, 5, 1859, 38, 39, 41, 170, 48
6, 4, 32, 1344, 36, 38, 39, 41
6, 6, 164, 165, 167, 39, 48, 698
6, 4, 32, 1379, 39, 48, 309, 1080
6, 6, 32, 961, 39, 41, 107, 48
6, 9, 32, 38, 39, 41, 48, 281
6, 4, 38, 39, 41, 170, 48, 4307
6, 4, 32, 38, 39, 41, 48, 824
6, 4, 32, 39, 41, 2476, 48, 83
6, 4, 38, 39, 41, 48, 533, 604
6, 4, 36, 38, 3270, 39, 41, 48
6, 4, 32, 225, 39, 41, 48, 8691
6, 4, 38, 39, 41, 3402, 48, 3537
6, 6, 32, 38, 39, 41, 48, 18
6, 4, 32, 65, 39, 41, 79, 48
6, 6, 36, 38, 39, 41, 48, 533
6, 4, 36, 38, 39, 41, 48, 1012
6, 4, 32, 384, 39, 41, 48, 1146
6, 7, 1379, 1380, 39, 41, 1269, 1080
6, 6, 36, 38, 39, 41, 301, 48
6, 4, 65, 39, 41, 48, 310, 255
6, 4, 32, 1067, 548, 39, 107, 48
6, 4, 806, 39, 41, 1355, 175, 48
6, 4, 39, 41, 522, 48, 3315, 310
6, 4, 65, 38, 39, 41, 48, 286
6, 5, 32, 38, 39, 41, 48, 785
6, 11, 1378, 1379, 1380, 308, 1269, 1080
6, 15, 1378, 1379, 1380, 309, 1080, 1269
6, 4, 229, 38, 39, 41, 270, 48
6, 4, 197, 39, 41, 623, 48, 89
6, 4, 32, 38, 39, 41, 76, 48
6, 4, 65, 38, 39, 264, 41, 48
6, 4, 32, 39, 41, 48, 1269, 1080
6, 5, 38, 39, 41, 269, 48, 956
6, 4, 38, 39, 41, 170, 48, 2749
6, 4, 38, 39, 41, 48, 533, 2505
6, 5, 36, 38, 39, 2056, 41, 48
6, 4, 1121, 1378, 39, 48, 309, 1080
6, 5, 32, 805, 38, 39, 41, 48
6, 4, 32, 1378, 1380, 39, 48, 309
6, 4, 352, 38, 39, 41, 48, 604
6, 4, 38, 39, 41, 170, 270, 271
6, 6, 36, 38, 39, 42, 44, 45
6, 4, 208, 38, 39, 41, 170, 48
6, 4, 32, 38, 39, 170, 48, 475
6, 9, 32, 3904, 38, 39, 41, 48
6, 4, 225, 39, 41, 79, 48, 89
6, 4, 36, 38, 39, 1161, 147, 5653
6, 9, 1378, 1379, 39, 308, 309, 1269
6, 4, 805, 38, 39, 41, 170, 48
6, 4, 65, 38, 39, 41, 48, 790
6, 4, 38, 39, 41, 48, 533, 664
6, 5, 32, 352, 1859, 38, 39, 41
6, 4, 32, 38, 39, 41, 48, 52
6, 5, 1379, 1380, 39, 41, 48, 1080
6, 4, 1378, 1379, 39, 48, 309, 345
6, 4, 795, 38, 39, 41, 1818, 1819
6, 4, 32, 39, 41, 270, 48, 438
6, 4, 38, 39, 41, 48, 1653, 535
6, 4, 32, 961, 107, 39, 1067, 48
6, 5, 32, 352, 1859, 41, 237, 48
6, 7, 3616, 38, 39, 41, 170, 48
6, 5, 32, 39, 41, 48, 309, 1080
6, 4, 32, 38, 39, 41, 48, 8985
6, 4, 2049, 39, 1517, 558, 48, 2708
6, 5, 32, 38, 39, 41, 1103, 48
6, 7, 164, 165, 39, 41, 167, 48
6, 4, 8837, 38, 39, 41, 170, 48
6, 4, 38, 39, 41, 48, 338, 475
6, 4, 32, 38, 39, 41, 48, 10132
6, 10, 1378, 39, 48, 309, 1080, 1269
6, 5, 32, 38, 39, 41, 48, 413
6, 5, 258, 38, 39, 41, 170, 48
6, 10, 32, 38, 39, 41, 48, 956
6, 4, 1344, 1380, 41, 309, 1080, 1269
6, 5, 225, 39, 41, 270, 175, 271
6, 5, 165, 166, 39, 683, 684, 48
6, 4, 65, 39, 48, 147, 3696, 3002
6, 4, 4833, 6082, 39, 41, 1868, 687
6, 4, 38, 39, 41, 271, 48, 798
6, 4, 32, 9664, 9669, 39, 41, 48
6, 5, 32, 39, 41, 48, 89, 60
6, 5, 165, 167, 41, 39, 48, 2034
6, 4, 32, 39, 9, 48, 310, 41
6, 4, 32, 225, 39, 41, 48, 1715
6, 5, 1281, 39, 41, 48, 3315, 310
6, 5, 32, 1600, 38, 39, 41, 48
6, 4, 38, 39, 41, 48, 338, 89
6, 5, 229, 38, 39, 41, 48, 529
6, 4, 164, 165, 301, 592, 1435, 1214
6, 4, 32, 39, 41, 1615, 48, 1327
6, 4, 1154, 38, 39, 41, 48, 797
6, 6, 32, 39, 41, 301, 48, 179
6, 4, 32, 38, 39, 41, 2951, 48
6, 4, 32, 101, 39, 41, 48, 147
6, 6, 39, 41, 48, 309, 1080, 1269
6, 4, 32, 38, 39, 41, 11, 48
6, 5, 38, 39, 41, 1615, 48, 1327
6, 9, 32, 38, 39, 41, 48, 55
6, 4, 39, 48, 1534, 699, 892, 3102
6, 14, 65, 38, 39, 41, 170, 48
6, 4, 3616, 225, 39, 41, 48, 1146
6, 4, 38, 39, 41, 48, 529, 286
6, 5, 610, 1067, 39, 136, 107, 48
6, 4, 1378, 1379, 39, 41, 48, 1080
6, 4, 32, 39, 910, 48, 475, 956
6, 5, 1378, 41, 48, 309, 1080, 1269
6, 4, 32, 38, 39, 1615, 48, 1327
6, 5, 32, 38, 39, 41, 1615, 48
6, 4, 36, 38, 39, 3402, 48, 3537
6, 4, 32, 101, 39, 41, 48, 1173
6, 5, 225, 39, 270, 271, 175, 2238
6, 4, 32, 38, 39, 41, 365, 48
6, 5, 32, 39, 200, 41, 48, 9501
6, 4, 32, 65, 39, 41, 1103, 48
6, 7, 32, 38, 39, 170, 48, 310
6, 4, 805, 38, 39, 41, 1103, 48
6, 4, 32, 37, 38, 39, 237, 48
6, 6, 1344, 36, 38, 39, 41, 48
6, 4, 164, 165, 166, 39, 684, 48
6, 4, 38, 39, 41, 170, 48, 185
6, 4, 165, 167, 4744, 41, 39, 48
6, 11, 1379, 39, 48, 309, 1080, 1269
6, 4, 544, 258, 39, 41, 48, 297
6, 4, 32, 2241, 39, 41, 911, 48
6, 4, 32, 39, 9, 237, 48, 41
6, 8, 38, 39, 41, 170, 48, 570
6, 4, 32, 38, 39, 170, 589, 272
6, 4, 38, 39, 41, 48, 475, 286
6, 8, 32, 38, 39, 41, 1327, 48
6, 22, 32, 38, 39, 41, 48, 310
6, 7, 32, 38, 39, 170, 237, 48
6, 6, 32, 38, 39, 41, 48, 3774
6, 4, 32, 39, 41, 48, 310, 347
6, 4, 1121, 38, 39, 41, 48, 310
6, 4, 32, 38, 167, 170, 39, 48
6, 4, 65, 38, 39, 41, 47, 48
6, 7, 38, 39, 41, 270, 271, 2238
6, 7, 32, 38, 39, 41, 301, 48
6, 4, 32, 65, 39, 41, 1327, 48
6, 4, 32, 65, 38, 39, 48, 413
6, 4, 32, 39, 41, 48, 2486, 956
6, 10, 32, 38, 39, 41, 271, 48
6, 5, 976, 39, 41, 48, 117, 310
6, 4, 9664, 9669, 39, 200, 48, 9617
6, 5, 32, 677, 39, 41, 48, 475
6, 5, 32, 38, 2951, 41, 39, 48
6, 7, 1379, 1380, 48, 1269, 1080, 309
6, 4, 32, 38, 39, 41, 4269, 48
6, 5, 32, 38, 39, 41, 48, 681
6, 4, 38, 39, 41, 1355, 175, 48
6, 4, 32, 544, 39, 297, 48, 41
6, 4, 1378, 39, 3502, 48, 4731, 60
6, 5, 225, 38, 39, 41, 110, 48
6, 8, 65, 38, 39, 41, 48, 255
6, 8, 38, 39, 41, 170, 48, 1146
6, 5, 38, 39, 41, 271, 48, 89
6, 9, 1378, 1379, 308, 1269, 1080, 309
6, 5, 32, 39, 41, 237, 48, 475
6, 11, 32, 225, 36, 38, 39, 41
6, 6, 38, 41, 170, 48, 338, 956
6, 4, 32, 38, 39, 48, 310, 255
6, 4, 38, 39, 41, 48, 310, 2238
6, 11, 38, 39, 41, 270, 271, 48
6, 11, 36, 38, 39, 41, 48, 310
6, 5, 38, 39, 41, 48, 310, 123
6, 4, 32, 592, 39, 41, 591, 48
6, 7, 38, 39, 41, 170, 237, 48
6, 8, 39, 41, 3311, 48, 1818, 1819
6, 5, 225, 806, 39, 41, 175, 2238
6, 4, 32, 3046, 1385, 270, 48, 1107
6, 5, 32, 164, 165, 167, 39, 48
6, 4, 38, 39, 41, 48, 533, 475
6, 7, 38, 39, 41, 110, 48, 310
6, 4, 36, 38, 39, 41, 589, 48
6, 4, 161, 36, 38, 39, 41, 48
6, 4, 258, 39, 41, 237, 5519, 48
6, 5, 32, 225, 39, 41, 271, 48
6, 7, 32, 38, 39, 41, 48, 1046
6, 4, 32, 3046, 1384, 1385, 270, 1043
6, 7, 1380, 39, 48, 308, 309, 1080
6, 6, 32, 1378, 1379, 1380, 39, 1080
6, 5, 32, 39, 2440, 41, 48, 310
6, 5, 39, 41, 48, 3315, 310, 24
6, 9, 36, 38, 39, 41, 48, 1146
6, 4, 32, 38, 39, 6120, 41, 48
6, 4, 32, 38, 39, 170, 48, 147
6, 5, 32, 38, 39, 41, 48, 4698
6, 5, 1819, 39, 3311, 1818, 795, 31
6, 12, 38, 39, 41, 170, 48, 310
6, 4, 9664, 9669, 39, 200, 41, 9501
6, 4, 32, 38, 39, 41, 48, 987
6, 5, 32, 38, 39, 41, 783, 48
6, 6, 38, 39, 41, 48, 310, 89
6, 12, 1380, 39, 308, 309, 1080, 1269
6, 4, 769, 39, 41, 1034, 647, 48
6, 5, 32, 38, 39, 41, 48, 117
6, 7, 32, 38, 39, 41, 48, 604
6, 6, 32, 3616, 38, 39, 41, 48
6, 5, 1986, 38, 39, 41, 48, 89
6, 5, 32, 1859, 39, 41, 48, 310
6, 4, 32, 38, 39, 41, 48, 8978
6, 4, 32, 39, 41, 271, 48, 1327
6, 7, 32, 1986, 38, 39, 41, 48
6, 6, 225, 38, 39, 41, 270, 271
6, 4, 38, 39, 41, 1327, 48, 89
6, 4, 32, 36, 38, 39, 48, 1393
6, 4, 384, 38, 39, 41, 237, 48
6, 5, 32, 37, 38, 39, 41, 237
6, 8, 48, 38, 39, 41, 976, 117
6, 5, 32, 38, 39, 41, 48, 110
6, 5, 38, 39, 41, 170, 79, 48
6, 5, 32, 1378, 1379, 39, 48, 308
6, 5, 32, 2818, 38, 39, 170, 48
6, 4, 3270, 38, 39, 41, 170, 48
6, 4, 38, 39, 170, 270, 271, 48
6, 4, 1378, 41, 48, 1269, 1080, 309
6, 5, 225, 39, 41, 237, 48, 1146
6, 4, 39, 41, 522, 48, 1715, 604
6, 5, 32, 2241, 38, 39, 41, 48
6, 7, 39, 41, 48, 1269, 1080, 309
6, 4, 32, 38, 39, 41, 48, 215
6, 10, 32, 101, 38, 39, 41, 48
6, 5, 38, 39, 41, 1486, 48, 110
6, 4, 36, 38, 1543, 41, 39, 48
6, 13, 1378, 1379, 39, 1269, 1080, 309
6, 7, 310, 38, 39, 41, 48, 790
6, 6, 229, 38, 39, 41, 1327, 48
6, 5, 32, 961, 1067, 39, 107, 48
6, 5, 165, 39, 41, 167, 48, 2034
6, 4, 38, 39, 41, 48, 533, 790
6, 7, 32, 38, 39, 41, 48, 1393
6, 5, 261, 38, 39, 41, 48, 467
6, 4, 38, 39, 41, 78, 48, 533
6, 5, 32, 38, 39, 41, 170, 589
6, 4, 32, 677, 39, 41, 48, 1146
6, 4, 32, 101, 39, 41, 48, 824
6, 4, 1121, 65, 39, 41, 48, 310
6, 5, 38, 39, 41, 237, 48, 475
6, 6, 32, 39, 41, 48, 1715, 310
6, 5, 38, 39, 41, 170, 48, 533
6, 4, 32, 677, 38, 39, 41, 48
6, 13, 1378, 1379, 308, 309, 1080, 1269
6, 4, 32, 38, 39, 41, 45, 48
6, 5, 32, 38, 39, 41, 48, 535
6, 4, 65, 805, 38, 39, 1103, 48
6, 4, 225, 39, 41, 270, 271, 147
6, 12, 1379, 39, 308, 1269, 1080, 309
6, 6, 36, 38, 39, 41, 48, 156
6, 8, 32, 39, 41, 270, 271, 48
6, 6, 544, 38, 39, 41, 48, 297
6, 4, 65, 1378, 1379, 48, 309, 1080
6, 4, 32, 1378, 1380, 39, 41, 1080
6, 8, 1379, 1380, 41, 309, 1080, 1269
6, 4, 32, 38, 39, 41, 48, 664
6, 4, 32, 548, 39, 41, 1067, 48
6, 4, 1536, 38, 41, 170, 1327, 671
6, 9, 32, 36, 38, 39, 41, 1146
6, 28, 32, 38, 39, 41, 110, 48
6, 4, 32, 39, 41, 48, 789, 185
6, 4, 38, 39, 41, 170, 76, 48
6, 7, 32, 1107, 3049, 237, 270, 1043
6, 7, 225, 39, 41, 270, 271, 48
6, 4, 38, 39, 41, 48, 310, 1144
6, 4, 225, 38, 39, 41, 271, 48
6, 4, 1380, 48, 308, 1269, 1080, 309
6, 4, 32, 352, 38, 39, 41, 48
6, 6, 32, 38, 39, 41, 48, 170
6, 4, 225, 806, 39, 270, 175, 271
6, 4, 32, 39, 41, 270, 271, 2238
6, 5, 261, 38, 39, 41, 48, 89
6, 4, 39, 41, 48, 310, 2238, 255
6, 4, 38, 39, 41, 48, 1393, 310
6, 7, 38, 39, 264, 41, 170, 48
6, 4, 32, 38, 39, 170, 48, 3510
6, 8, 32, 36, 38, 41, 48, 1146
6, 4, 32, 38, 39, 41, 48, 2749
6, 4, 38, 39, 41, 237, 48, 1146
6, 4, 32, 1380, 39, 308, 1269, 1080
6, 4, 32, 1379, 1380, 39, 309, 1269
6, 4, 107, 39, 136, 41, 1067, 48
6, 4, 32, 384, 38, 39, 41, 48
6, 4, 32, 36, 38, 39, 41, 310
6, 4, 36, 38, 39, 41, 48, 1233
6, 4, 806, 39, 1355, 2991, 48, 175
6, 5, 32, 2464, 38, 39, 41, 48
6, 4, 32, 38, 39, 170, 48, 338
6, 4, 1152, 4833, 6082, 39, 41, 687
6, 5, 164, 165, 38, 39, 41, 48
6, 4, 164, 165, 166, 39, 167, 48
6, 8, 36, 38, 39, 41, 783, 48
6, 6, 32, 38, 39, 41, 48, 60
6, 6, 1380, 38, 309, 1080, 36, 1269
6, 4, 32, 1378, 1379, 39, 308, 1269
6, 4, 32, 1378, 39, 309, 1080, 1269
6, 5, 32, 65, 39, 41, 48, 255
6, 4, 1344, 38, 39, 41, 48, 310
6, 4, 1121, 147, 39, 48, 179, 89
6, 4, 1121, 65, 41, 39, 48, 310
6, 5, 32, 65, 3330, 39, 48, 987
6, 5, 32, 39, 41, 48, 310, 94
6, 4, 769, 38, 39, 41, 1034, 48
6, 6, 790, 38, 39, 41, 48, 310
6, 8, 1379, 39, 48, 308, 309, 1269
6, 6, 101, 38, 39, 41, 48, 37
6, 4, 32, 65, 38, 39, 3336, 41
6, 4, 32, 39, 41, 48, 438, 89
6, 4, 38, 39, 41, 270, 48, 2523
6, 4, 643, 38, 39, 41, 170, 48
6, 4, 32, 38, 39, 41, 48, 2168
6, 5, 39, 41, 48, 723, 438, 123
6, 4, 38, 39, 41, 170, 48, 790
6, 6, 38, 39, 41, 1615, 48, 310
6, 6, 38, 39, 41, 110, 48, 1146
6, 9, 1378, 1379, 39, 48, 1269, 309
6, 6, 1379, 39, 41, 48, 309, 1080
6, 4, 32, 39, 41, 783, 48, 1327
6, 9, 32, 38, 39, 170, 48, 89
6, 7, 32, 1043, 3049, 237, 270, 1107
6, 5, 32, 65, 39, 41, 175, 48
6, 8, 101, 38, 39, 41, 170, 48
6, 5, 38, 39, 41, 110, 48, 249
6, 4, 38, 39, 41, 846, 48, 310
6, 4, 32, 38, 39, 41, 48, 4636
6, 4, 32, 39, 41, 48, 1146, 475
6, 7, 38, 39, 41, 203, 1327, 48
6, 8, 32, 38, 39, 41, 48, 438
6, 6, 38, 39, 41, 170, 48, 55
6, 4, 32, 3012, 39, 41, 48, 535
6, 8, 1378, 1379, 1380, 39, 41, 1080
6, 4, 32, 38, 39, 41, 8718, 48
6, 4, 38, 39, 41, 170, 48, 2481
6, 13, 32, 352, 1859, 39, 41, 48
6, 4, 225, 39, 270, 175, 48, 271
6, 6, 39, 41, 3402, 3535, 48, 3537
6, 6, 32, 3616, 39, 41, 310, 1146
6, 4, 32, 38, 39, 41, 48, 2633
6, 7, 38, 39, 41, 48, 310, 255
6, 4, 101, 38, 39, 41, 237, 48
6, 4, 32, 225, 39, 41, 48, 179
6, 5, 3904, 38, 39, 41, 48, 310
6, 6, 32, 107, 39, 41, 1067, 48
6, 4, 39, 41, 1198, 48, 2458, 123
6, 4, 38, 39, 41, 170, 48, 186
6, 4, 65, 1026, 39, 41, 1354, 48
6, 4, 32, 2818, 38, 39, 41, 48
6, 4, 32, 38, 39, 41, 48, 53
6, 6, 806, 39, 41, 270, 271, 175
6, 6, 225, 39, 41, 270, 271, 2238
6, 4, 165, 39, 4744, 41, 167, 48
6, 5, 549, 38, 39, 41, 110, 48
6, 5, 32, 38, 39, 9, 48, 41
6, 9, 1379, 48, 308, 309, 1080, 1269
6, 8, 32, 38, 39, 41, 78, 48
6, 4, 32, 65, 39, 41, 2383, 48
6, 4, 1121, 179, 39, 48, 147, 89
6, 4, 544, 38, 39, 41, 48, 89
6, 4, 3012, 39, 41, 783, 48, 533
6, 4, 32, 39, 41, 48, 979, 310
6, 4, 32, 1476, 38, 39, 41, 48
6, 5, 38, 39, 41, 110, 48, 55
6, 5, 65, 39, 41, 48, 310, 249
6, 6, 1152, 4833, 6082, 39, 1868, 687
6, 7, 38, 39, 41, 170, 48, 147
6, 6, 32, 65, 38, 39, 48, 89
6, 12, 38, 39, 41, 110, 1327, 48
6, 12, 32, 38, 39, 41, 48, 105
6, 10, 1378, 1379, 39, 308, 309, 1080
6, 4, 32, 225, 4198, 39, 41, 48
6, 10, 32, 65, 39, 41, 48, 310
6, 4, 32, 1384, 1385, 237, 1043, 3049
6, 8, 3904, 225, 38, 39, 41, 48
6, 7, 32, 36, 38, 39, 301, 48
6, 7, 32, 1121, 38, 39, 41, 48
6, 4, 48, 38, 39, 41, 170, 272
6, 4, 32, 548, 38, 39, 41, 48
6, 7, 36, 38, 39, 41, 42, 45
6, 4, 32, 65, 258, 39, 237, 48
6, 4, 4070, 39, 488, 41, 911, 10420
6, 4, 544, 258, 39, 41, 48, 89
6, 4, 36, 38, 39, 41, 170, 48
6, 4, 39, 3976, 41, 2476, 48, 2199
6, 4, 36, 37, 38, 41, 42, 45
6, 7, 39, 48, 308, 1269, 1080, 309
6, 4, 1152, 4833, 6082, 687, 48, 1151
6, 10, 38, 39, 41, 170, 1327, 48
6, 4, 32, 38, 39, 41, 48, 5051
6, 5, 38, 39, 41, 301, 48, 179
6, 4, 32, 38, 39, 41, 171, 48
6, 9, 32, 38, 39, 41, 48, 2238
